mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,label,filepath
-551.688720703125,34.08824157714844,-15.944751739501951,2.85299015045166,-17.095321655273438,-1.4750957489013672,-15.32273292541504,-7.680968284606934,-5.2025909423828125,-3.082733631134033,-5.976453304290772,-5.147639274597168,-0.937147319316864,203.0421905517578,48.47832489013672,39.231719970703125,23.58140754699707,26.533966064453125,14.99811553955078,19.94051742553711,14.173145294189451,14.13386058807373,7.800233364105225,10.904191970825195,10.881842613220217,5.318663120269775,0.0081164091825485,0.0112631227821111,0.2831210609243697,0.2326564608998918,angry,data/ravdess_dataset/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-02-02.wav
-651.5237426757812,65.61627197265625,1.2470053434371948,26.024044036865234,7.862849712371826,5.941860675811768,4.719612121582031,-2.7726707458496094,5.944488048553467,2.928258419036865,7.86760950088501,2.8113818168640137,3.1858274936676025,212.3416290283203,47.11156845092773,31.904619216918945,19.72705078125,18.43314552307129,13.359442710876465,15.813151359558104,19.588661193847656,13.849428176879885,15.105327606201172,9.13524055480957,10.494040489196776,8.208985328674316,0.0036718570627272,0.0047160796821117,0.1280282827524038,0.0810883765381112,sad,data/ravdess_dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
-315.76177978515625,92.61287689208984,30.911169052124023,15.815531730651855,-4.9854888916015625,4.704198360443115,-5.8526930809021,-7.785163402557373,-3.992492198944092,2.7870020866394043,2.093027114868164,3.991240978240967,-7.723423480987549,126.44441223144533,23.062244415283203,33.941532135009766,21.96643829345703,31.75267601013184,9.07629680633545,11.359475135803224,13.007694244384766,10.586590766906738,9.565876007080078,6.791150093078613,5.828420162200928,8.64354133605957,0.0494858510792255,0.0720505118370056,0.0866298390858208,0.0635840586884696,angry,data/AudioWAV/1048_IEO_ANG_LO.wav
-393.7532043457031,124.02974700927734,40.75006866455078,30.62200164794922,11.588984489440918,3.817997455596924,2.1276638507843018,-3.856190919876098,-1.5142008066177368,-5.042179584503174,-0.024731770157814,-0.4619587659835815,-6.78846549987793,51.41408157348633,23.227636337280277,18.049924850463867,24.19858741760254,17.129867553710938,14.34442901611328,9.736505508422852,7.410281658172607,6.877188205718994,5.636150360107422,5.164712429046631,5.8352460861206055,6.88726282119751,0.0163053050637245,0.0110600991174578,0.0426432291666666,0.0080955925230767,sad,data/AudioWAV/1022_IOM_SAD_XX.wav
-384.2710266113281,106.7703094482422,42.52033615112305,15.005955696105955,3.913763284683228,7.722384452819824,0.5320209264755249,0.8471839427947998,-1.3793877363204956,-1.9398298263549805,1.0603704452514648,-4.828829765319824,-5.683962821960449,71.32814025878906,37.57499313354492,28.112031936645508,16.5334529876709,12.783954620361328,10.248679161071776,8.441059112548828,8.279751777648926,5.138465881347656,7.152319431304932,6.202358245849609,4.985319137573242,6.096639156341553,0.0104624750092625,0.007857977412641,0.0905799278846153,0.0927664440635285,sad,data/AudioWAV/1033_IWW_SAD_XX.wav
-366.2671508789063,33.513675689697266,-17.879358291625977,12.421575546264648,-8.14273738861084,-9.983861923217772,-5.733693599700928,-18.900671005249023,-6.160282611846924,-1.6572809219360352,-12.930879592895508,-1.4706546068191528,-4.811901569366455,173.0547637939453,49.08650970458984,39.69469451904297,22.336130142211918,25.43403434753418,20.69462203979492,16.476518630981445,21.262733459472656,13.882466316223145,11.325712203979492,16.178560256958008,7.180822372436523,10.239059448242188,0.0471167080104351,0.0634134039282798,0.3157211421996124,0.2250044211888849,angry,data/ravdess_dataset/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
-377.3923950195313,93.43578338623048,60.88068389892578,25.3039493560791,17.702613830566406,2.470181703567505,-8.687024116516113,-8.97642993927002,-7.192866802215576,0.6628729701042175,-4.322134017944336,0.7739294171333313,-1.807820200920105,66.65462493896484,35.58217239379883,25.90342903137207,11.787362098693848,6.87646484375,9.734491348266602,10.549012184143066,11.664804458618164,11.325252532958984,4.077359676361084,7.043501853942871,4.320663928985596,4.065354347229004,0.0143504999577999,0.0147842904552817,0.1217619243421052,0.1144901352277321,neutral,data/AudioWAV/1050_TSI_NEU_XX.wav
-435.9859619140625,99.32474517822266,49.30417251586914,27.469675064086918,16.83478546142578,11.140167236328123,1.8974579572677608,-0.9525367617607116,4.610408306121826,4.537009716033936,0.8641511797904968,-1.536263942718506,-3.682348489761353,46.17275238037109,17.950178146362305,17.091341018676758,17.484769821166992,12.07286548614502,11.464402198791504,10.14377212524414,7.7167887687683105,6.477016448974609,6.255475997924805,4.779105186462402,4.214664936065674,5.097981929779053,0.0061097629368305,0.001978161977604,0.0512936439043209,0.0179225261537656,sad,data/AudioWAV/1009_IEO_SAD_LO.wav
-338.2058410644531,93.56259155273438,19.699613571166992,23.61068344116211,-0.7648153901100159,6.2523722648620605,-1.5778968334197998,-10.167922019958496,1.3833118677139282,-5.638720989227295,2.2934744358062744,-2.528263092041016,-5.847155570983887,109.30403137207033,22.815065383911133,33.721160888671875,28.4666748046875,22.92623519897461,19.30879020690918,9.388168334960938,15.42047119140625,10.608076095581056,7.248324394226074,9.078857421875,9.5012845993042,12.16533088684082,0.0285174380987882,0.0274185873568058,0.0831427323190789,0.0407661055925543,happy,data/AudioWAV/1008_IEO_HAP_MD.wav
-338.43341064453125,105.65953826904295,19.284019470214844,23.797821044921875,10.871658325195312,-6.385697364807129,-1.6862750053405762,-1.5792423486709597,-2.2875001430511475,-2.683245897293091,-0.4084813892841339,0.7900427579879761,-6.2104268074035645,80.35448455810547,22.97073173522949,29.183595657348636,15.112004280090332,12.287957191467283,18.83571434020996,14.311721801757812,9.109254837036133,8.15330696105957,7.9059014320373535,6.383370876312256,4.447652816772461,7.057400226593018,0.020773397758603,0.0146578410640358,0.0694901315789473,0.0339308668537889,happy,data/AudioWAV/1061_DFA_HAP_XX.wav
